originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Generalized Competitive Suppression,3.4,-203.109590146619,-210.759825652589,-182.13357553445,-219.392466522766,-153.279923594831,-214.603388475315,-180.864848370214,-201.556614152846
Generalized Competitive Suppression,3.4,-216.570479574124,-188.365851455681,-189.196344330573,-233.797485036589,-146.494273398793,-189.7734205201,-191.441373877122,-219.738357624458
Generalized Competitive Suppression,3.4,-217.307082113625,-198.805577863437,-187.464434987819,-235.655044941059,-210.630766420562,-219.352455569301,-188.178939882806,-216.223147915094
Generalized Competitive Suppression,3.4,-208.746811362289,-182.67507527737,-181.929273637366,-229.068565659003,-156.048302095026,-194.387802202942,-179.686911729357,-206.246825768601
Generalized Competitive Suppression,3.4,-218.310196505263,-218.207683954412,-188.984057268801,-242.794403839571,-180.710763159976,-232.799935609974,-185.521315678878,-223.006524838586
Generalized Competitive Suppression,3.4,-212.752591646051,-196.520134473064,-197.450473255386,-238.651526932197,-166.893219408246,-186.59881483023,-198.792293474447,-210.505119656325
Generalized Competitive Suppression,3.4,-225.523730476894,-206.585458781206,-202.101477407432,-238.220556925246,-165.093684493179,-207.70657104399,-202.861501623714,-222.561994249499
Generalized Competitive Suppression,3.4,-207.198236780842,-171.564726134206,-186.718118907174,-231.369413197957,-161.078847291795,-185.316773623185,-183.67479210299,-205.456981201768
Generalized Competitive Suppression,3.4,-219.848914642545,-164.499993059797,-189.069618427536,-242.944698054976,-143.958380803362,-173.912122116704,-189.034969732291,-225.48674342963
Generalized Competitive Suppression,3.4,-249.237681999357,-245.44836921097,-213.049413485576,-265.340386244434,-219.011233603664,-251.88898652203,-220.10931538419,-247.075940217066
Generalized Competitive Suppression,3.4,-229.530441789205,-225.606635188005,-201.151367687903,-237.834811537107,-194.665263187147,-230.020444797327,-208.866331879932,-244.729219575496
Generalized Competitive Suppression,3.4,-208.793486699723,-187.181856690119,-186.063083441822,-228.350920677061,-150.431391941971,-206.55120014901,-184.705179644464,-207.221312704029
Generalized Competitive Suppression,3.4,-211.599264423316,-171.584641383563,-183.957349523866,-235.60541335104,-151.297040469799,-180.571304283006,-181.145081759293,-210.153996094689
Generalized Competitive Suppression,3.4,-210.370710690737,-172.630378473461,-183.996592677022,-229.720423739716,-144.707037054375,-177.713935054489,-179.562433739017,-209.36622526046
Generalized Competitive Suppression,3.4,-228.89299867032,-201.556007459657,-232.473798395432,-249.865130265979,-190.569112077623,-209.595382785834,-209.337076452609,-225.037212958004
Generalized Competitive Suppression,3.4,-222.943379913886,-226.747250162947,-190.513687198659,-239.158100159179,-169.3964037682,-239.149423379974,-194.374503849394,-219.605854633291
Generalized Competitive Suppression,3.4,-203.700085065732,-177.695834749233,-177.989062613764,-219.873285499044,-157.864459662879,-178.518387210427,-179.149235594734,-211.081144441104
Generalized Competitive Suppression,3.4,-224.221985973944,-180.958615353981,-200.807132129485,-248.872960236326,-166.869702717734,-191.501207502593,-202.980364180622,-226.139930439675
Generalized Competitive Suppression,3.4,-203.713294163481,-165.877774815977,-169.762998804371,-229.0128072834,-142.683627521758,-176.883653851626,-168.043799440612,-211.670516868364
Generalized Competitive Suppression,3.4,-210.814240658554,-196.007034584677,-181.715423119936,-229.000564100118,-162.847721481038,-201.473397441588,-178.345232940663,-208.965336097961
Generalized Competitive Suppression,3.4,-213.737305646142,-203.634662077813,-186.790731152287,-237.639703794167,-164.402441503972,-207.211427920095,-184.918457616689,-212.827114343884
Generalized Competitive Suppression,3.4,-221.729086722924,-188.527335074523,-224.892151962938,-230.324957981146,-211.710355865509,-182.86407635449,-221.885565836669,-228.955984682287
Generalized Competitive Suppression,3.4,-216.501823112291,-180.621046587922,-181.916037838629,-232.336783471636,-158.696417207894,-182.734577582454,-178.250472806753,-215.638989190597
Generalized Competitive Suppression,3.4,-205.142808800941,-186.524938098819,-176.755415058992,-224.889347351211,-250.599094145211,-191.770396014383,-173.73838741699,-203.520571557595
Generalized Competitive Suppression,3.4,-215.281068587263,-201.848084739237,-183.832798572759,-235.996082603099,-193.902476590795,-225.238640415391,-180.919435978464,-220.296493274443
Generalized Competitive Suppression,3.4,-208.626596874301,-191.507710457915,-188.999291110036,-230.89206527146,-158.520976273779,-197.093103634293,-188.468652419381,-210.452176718749
Generalized Competitive Suppression,3.4,-213.254629896405,-181.788276617169,-201.844814526906,-234.76907354862,-180.691173603585,-194.993742438317,-199.376754163577,-216.282458616237
Generalized Competitive Suppression,3.4,-207.753980800291,-190.160546435139,-184.292356524252,-226.068619141076,-158.048407220188,-192.720537021306,-187.100588116885,-219.086013564456
Generalized Competitive Suppression,3.4,-213.077378560164,-202.524440387397,-200.449866159997,-232.924004904441,-162.299600599429,-214.075314578945,-198.379103852265,-215.143087483985
Generalized Competitive Suppression,3.4,-215.720727825617,-176.015408413157,-184.122426107956,-242.58443030386,-152.523894131105,-186.876565472039,-185.625655435022,-218.31129811055
Generalized Competitive Suppression,3.4,-221.499968885885,-188.130462498631,-185.637640570319,-241.570620208562,-150.484285841986,-197.495979297495,-187.437218255769,-243.542164983492
Generalized Competitive Suppression,3.4,-220.707819644628,-186.627997877599,-198.681269633331,-243.852649926273,-149.080984582619,-202.549724344927,-201.018542979511,-222.356235000968
Generalized Competitive Suppression,3.4,-557.68735482231,-827.971639069791,-204.220247550345,-614.591557152551,-162.122600051502,-406.700514186909,-352.946598002662,-508.488674816075
Generalized Competitive Suppression,3.4,-216.682477700382,-182.602776563537,-182.622089833696,-234.310768838547,-150.017545208334,-185.12237536669,-181.70690687303,-214.797265136899
Generalized Competitive Suppression,3.4,-244.91575760114,-189.02447876668,-234.966441374131,-261.354648606732,-171.557197002282,-193.947824017316,-205.755928818496,-248.03831477103
Generalized Competitive Suppression,3.4,-198.656635683973,-188.636874354434,-179.630299600952,-223.929073832341,-194.628228769223,-202.370566065459,-177.216051180792,-197.765917171719
Generalized Competitive Suppression,3.4,-239.032102689046,-207.930017400077,-195.579010843848,-262.998356642837,-171.263442207262,-211.141181017412,-205.615729051231,-233.559353535134
Generalized Competitive Suppression,3.4,-208.076844700003,-179.225969252902,-170.832139517011,-226.978487810875,-155.067573459264,-191.920548519896,-170.671264803876,-206.106793817412
Generalized Competitive Suppression,3.4,-221.72309395988,-193.618876472971,-178.198334497161,-238.555889863068,-221.292102358151,-200.171352402673,-177.536527055377,-220.44359234817
Generalized Competitive Suppression,3.4,-215.092598435389,-180.654344820652,-205.764446316612,-236.274489117303,-170.289847737873,-193.300748466576,-211.034046268543,-213.718587061157
Generalized Competitive Suppression,3.4,-225.132403532273,-190.667703380703,-211.432520963937,-238.715705987284,-168.476908964213,-192.484314737927,-213.553136755256,-222.773058398421
Generalized Competitive Suppression,3.4,-217.519478450584,-186.796976873907,-181.199693877022,-237.545628423891,-151.420044279319,-198.676711588611,-189.984268395556,-214.188035838826
Generalized Competitive Suppression,3.5,-221.467992358214,-189.196500205489,-188.872277163473,-236.57257119404,-155.20324050195,-195.18863179773,-189.817365562055,-239.598740277394
Generalized Competitive Suppression,3.5,-216.590255445441,-183.54718821967,-204.203737711119,-234.359432460632,-214.812984515197,-195.328280944422,-206.270111430529,-223.227529651325
Generalized Competitive Suppression,3.5,-226.329772163502,-190.590208265405,-197.576526191163,-239.77693813632,-161.215707315529,-204.152535950552,-205.075553176831,-223.694502954514
Generalized Competitive Suppression,3.5,-216.979643011745,-183.362934510524,-199.006263163699,-236.363086234135,-166.530575853013,-188.94242036294,-198.11308030413,-232.956517366898
Generalized Competitive Suppression,3.5,-228.616320719592,-198.759290704968,-228.000545095159,-249.039615221313,-203.768149681833,-204.934356552041,-223.956243999278,-230.997975809404
Generalized Competitive Suppression,3.5,-221.53421629869,-198.434449439159,-191.087504264715,-240.868563910487,-183.225148718866,-202.593158470197,-199.588387952924,-218.981430914793
Generalized Competitive Suppression,3.5,-216.715810869877,-201.518070820348,-192.846100633266,-237.225676122974,-163.161861317904,-206.36347118594,-194.504268548942,-215.428347983717
Generalized Competitive Suppression,3.5,-215.54815260739,-179.977394245528,-190.62979226415,-233.88684225439,-162.638098200752,-185.555133176766,-191.153417531464,-214.280384320638
Generalized Competitive Suppression,3.5,-209.321143839283,-184.827437450932,-184.497432809043,-227.36382760788,-151.400964447304,-192.706527198397,-186.79360353951,-207.74887097355
Generalized Competitive Suppression,3.5,-212.366370767025,-172.150278034687,-189.718372442814,-234.036856371597,-154.587101449112,-183.574961906033,-189.70682926773,-221.66812467366
Generalized Competitive Suppression,3.5,-207.487179792456,-190.063145517438,-173.532312517108,-233.59102762573,-163.760252007381,-212.864368929557,-179.420052318703,-218.228658444924
Generalized Competitive Suppression,3.5,-219.7470987295,-228.905577692184,-185.875065975174,-241.617009819141,-175.781938730325,-235.064504031496,-185.454776946396,-225.781195401282
Generalized Competitive Suppression,3.5,-224.112093139569,-206.409079614285,-189.215926720875,-244.95985249222,-188.51926490512,-216.416325782688,-185.494004448255,-221.964624622523
Generalized Competitive Suppression,3.5,-216.910435539557,-176.285862269998,-174.657682042342,-232.179363190136,-153.835315649608,-174.848141091602,-174.229086756744,-236.796486931119
Generalized Competitive Suppression,3.5,-209.844694448219,-183.789078419372,-192.500260320395,-228.455917233418,-161.066797086241,-193.660086836576,-195.221229521787,-207.826834779208
Generalized Competitive Suppression,3.5,-219.504571712129,-224.751728763797,-184.233123187342,-243.717803476678,-188.023729525122,-225.235656607797,-184.811045487196,-217.988171470079
Generalized Competitive Suppression,3.5,-204.857703821241,-159.86321267303,-199.333476434362,-225.683058279404,-163.877707354398,-164.912220263299,-198.332162729678,-212.29706314043
Generalized Competitive Suppression,3.5,-221.534984679118,-183.985139487026,-184.697294350621,-234.817021482723,-160.157573909448,-191.647081305029,-184.891769001298,-232.161808301715
Generalized Competitive Suppression,3.5,-211.201038926698,-175.354558584984,-176.591287685238,-235.315755613721,-149.01203238996,-182.598032626257,-177.486895374288,-228.810120222162
Generalized Competitive Suppression,3.5,-233.714917419786,-234.654832395459,-176.394693276167,-244.127804398443,-160.216859405837,-245.442865498515,-175.719606556949,-234.801180760251
Generalized Competitive Suppression,3.5,-208.363634184135,-202.848900858701,-188.124143415033,-231.474594394587,-198.902978411926,-204.043328157492,-186.650920917397,-207.393511224195
Generalized Competitive Suppression,3.5,-217.634630295625,-193.4677988633,-185.873498026976,-243.277109192376,-161.708592373396,-210.616738858099,-187.98390863436,-214.966909271725
Generalized Competitive Suppression,3.5,-223.244089489591,-206.633255904278,-222.251046156266,-243.659387944652,-195.367806762124,-214.528615274279,-218.128576427,-220.004920609365
Generalized Competitive Suppression,3.5,-235.886339780073,-215.331962158518,-180.208880998984,-257.28232322593,-149.469290342019,-226.041859730801,-183.743260187804,-242.145174911983
Generalized Competitive Suppression,3.5,-216.910564690439,-200.001735537584,-165.171553829483,-242.122167032573,-151.491703270367,-213.708108859636,-170.517640559671,-218.18106276107
Generalized Competitive Suppression,3.5,-219.413851654666,-219.198887706849,-180.741320404279,-240.489586710061,-163.431810394328,-253.13893431231,-185.072155956456,-215.828737914502
Generalized Competitive Suppression,3.5,-213.865541666787,-198.225835472333,-218.893473975533,-225.850168554851,-185.875889977548,-208.636024939602,-212.464434451284,-218.083539286815
Generalized Competitive Suppression,3.5,-214.133263989945,-198.747368144719,-199.034765153723,-237.210045238525,-158.191394361748,-206.272968305947,-197.632179873055,-211.812721183661
Generalized Competitive Suppression,3.5,-237.209811025072,-175.577860442015,-192.849319637757,-252.909954378456,-149.986130513675,-185.572400561901,-189.633843311329,-229.949956169989
Generalized Competitive Suppression,3.5,-206.755574409048,-182.999131194853,-186.85594700189,-228.860343600796,-159.031855425284,-192.02573241837,-184.672111296611,-215.225184810224
Generalized Competitive Suppression,3.5,-210.397888953691,-165.382094109347,-188.547446288709,-233.515390012323,-178.576768612398,-175.407399416344,-191.925832075823,-208.464955289512
Generalized Competitive Suppression,3.5,-232.272398614907,-197.391872917244,-172.379590987904,-252.594096101676,-157.166880358998,-206.58459570493,-181.727677902482,-223.771408451003
Generalized Competitive Suppression,3.5,-212.026741035721,-176.889288536524,-195.956230809782,-225.949061647247,-178.2373755729,-174.67729440658,-189.98990554343,-222.211669373438
